adv train, ,2.596141819601011, , ,3.846974979531065, , ,5.2441475647044795, , ,7.28139123114063, , ,0.4022139881281578, , ,0.5602348560262491, , ,0.0822733473435829, , ,0.0935515982745272, 
adv train + all,2.1187541089847333,2.128220227408852,2.124070983284897,2.85231625252053,3.6888918576449137,4.6891722943340834,4.445217074742612,4.377992518680468,4.374485763786168,5.781612424348231,7.222017930221266,8.975226304084376,0.33513070088117053,0.3387807395937019,0.3428916417800385,0.45824576927331057,0.5344080669542446,0.6130958964716303,0.06352542122921521,0.06783725989013047,0.06904656564539342,0.07426169671496544,0.08679718320244825,0.11927146702060984
adv train + ctx,2.3521282856521872,2.469629442171968, ,3.11264565312128,3.943885610206387, ,5.021979390996762,5.059945125013512, ,6.444921614640065,7.662005438635919, ,0.3641558824613797,0.3909320502894222, ,0.4828466615049968,0.5625576079342232, ,0.07761125244257658,0.08214061866312737, ,0.0934096523245954,0.10339379862109684, 
adv train + ctx + all,2.0111760097970848,2.1208448095644568,2.1079516355992816,2.8820170057751464,3.7636267489767774,4.932391799982242,4.259697991671668,4.356976516129066,4.3268701259774875,5.953296494854705,7.499864097704297,9.337353933861747,0.3181156214283078,0.33609851417616005,0.3387991741326554,0.4590015853703499,0.5367216015927447,0.6296685469896407,0.06220550824023925,0.06812115178999391,0.0701563248903146,0.07455664933820023,0.0977472993400436,0.1330199461711461
adv train + latent,2.3233495025791804,2.554285552438784,2.7005757728109265,3.079236974452874,4.100584638480024,4.705929691335188,4.942874202921228,5.195261632962019,5.208195476386992,6.387883765500391,7.959755365420642,8.509006159924182,0.36061645098256034,0.3963794565497903,0.42831729528444495,0.4750672860671752,0.5737105040002944,0.6160085536260751,0.07489031449323466,0.08221435681893599,0.08375548427533837,0.08929506323046892,0.11679386498543674,0.10800243335914173
adv train + latent + all,2.050738336836299,2.0815722909232193,2.1226283016935703,2.985507984864357,3.788088280484682,4.579157703255225,4.37377547108798,4.36107238847546,4.342843017657172,6.218350393757159,7.687024584035719,8.743372897185388,0.3309737123474545,0.3325314308889142,0.34298381447480003,0.4731593112856252,0.5438649854367149,0.6029108137005488,0.0646499281052983,0.06186446926962377,0.06825019356265923,0.08434723297570339,0.09706522139881288,0.11408767466725651
adv train + ctx reg, , , , , , , , , , , , , , , , , , , , , , , , 
adv train + ctx reg + all, , , , , , , , , , , , , , , , , , , , , , , , 
